id_protein	id_analysis	type
NP_463400.3	SSF53649	HOMOLOGOUS_SUPERFAMILY
NP_460177.1	PF13036	FAMILY
NP_460177.1	G3DSA:3.40.50.10610:FF:000002	NULL_TYPE
NP_460177.1	PTHR40593	FAMILY
NP_461228.1	G3DSA:1.10.1060.10:FF:000008	NULL_TYPE
NP_461228.1	PF02754	DOMAIN
NP_461228.1	PF13183	DOMAIN
NP_461228.1	PTHR32479	NULL_TYPE
NP_461228.1	SSF46548	NULL_TYPE
NP_459073.1	PF07180	FAMILY
NP_462575.1	G3DSA:3.20.20.70:FF:000022	NULL_TYPE
NP_462575.1	PF00215	DOMAIN
NP_462575.1	PTHR35039	NULL_TYPE
NP_462575.1	cd04726	DOMAIN
NP_462575.1	SSF51366	HOMOLOGOUS_SUPERFAMILY
NP_462775.1	PF01037	DOMAIN
NP_462775.1	G3DSA:3.30.70.920:FF:000002	NULL_TYPE
NP_462775.1	G3DSA:1.10.10.10:FF:000078	NULL_TYPE
NP_462775.1	PF13412	NULL_TYPE
NP_462775.1	PTHR43413	NULL_TYPE
NP_462775.1	cd00090	DOMAIN
NP_462775.1	SSF54909	HOMOLOGOUS_SUPERFAMILY
NP_462775.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_459794.1	PF12698	NULL_TYPE
NP_459794.1	PTHR30294	NULL_TYPE
NP_462665.1	PF04754	DOMAIN
NP_462665.1	PTHR34611	NULL_TYPE
NP_459308.1	PF13580	DOMAIN
NP_459308.1	G3DSA:3.40.50.10490:FF:000013	NULL_TYPE
NP_459308.1	PTHR30390	NULL_TYPE
NP_459308.1	cd05006	FAMILY
NP_459308.1	SSF53697	HOMOLOGOUS_SUPERFAMILY
NP_461781.1	PF11756	FAMILY
NP_462841.3	G3DSA:3.10.129.10:FF:000007	NULL_TYPE
NP_462841.3	PF03061	DOMAIN
NP_462841.3	PTHR43240	NULL_TYPE
NP_462841.3	cd03443	NULL_TYPE
NP_462841.3	SSF54637	HOMOLOGOUS_SUPERFAMILY
NP_459753.1	G3DSA:3.30.70.890:FF:000001	NULL_TYPE
NP_459753.1	G3DSA:3.30.230.10:FF:000017	NULL_TYPE
NP_459753.1	PF10509	DOMAIN
NP_459753.1	PF00288	DOMAIN
NP_459753.1	PF08544	DOMAIN
NP_459753.1	PTHR10457	NULL_TYPE
NP_459753.1	SSF55060	HOMOLOGOUS_SUPERFAMILY
NP_459753.1	SSF54211	HOMOLOGOUS_SUPERFAMILY
NP_460335.1	PF19295	DOMAIN
NP_460335.1	PF01458	FAMILY
NP_460335.1	PTHR30508	NULL_TYPE
NP_460335.1	SSF101960	HOMOLOGOUS_SUPERFAMILY
NP_463348.1	PF13091	DOMAIN
NP_463348.1	G3DSA:3.40.50.300:FF:001663	NULL_TYPE
NP_463348.1	G3DSA:3.30.870.10:FF:000037	NULL_TYPE
NP_463348.1	PF13087	DOMAIN
NP_463348.1	PF13086	DOMAIN
NP_463348.1	PTHR10887	FAMILY
NP_463348.1	cd09118	NULL_TYPE
NP_463348.1	cd18808	DOMAIN
NP_463348.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_463348.1	SSF56024	NULL_TYPE
NP_461817.1	PF00771	FAMILY
NP_461817.1	PTHR30161	FAMILY
NP_462988.1	PF06940	FAMILY
NP_461102.1	PF07308	FAMILY
NP_461102.1	PTHR37805	FAMILY
NP_461511.1	PF00037	DOMAIN
NP_461511.1	G3DSA:3.30.70.20:FF:000004	NULL_TYPE
NP_461511.1	PTHR24960	NULL_TYPE
NP_461511.1	SSF54862	NULL_TYPE
NP_459553.1	G3DSA:3.30.565.10:FF:000132	NULL_TYPE
NP_459553.1	PF02518	DOMAIN
NP_459553.1	PTHR45453	NULL_TYPE
NP_459553.1	SSF55874	HOMOLOGOUS_SUPERFAMILY
NP_461220.1	G3DSA:1.10.620.20:FF:000001	NULL_TYPE
NP_461220.1	PF00268	FAMILY
NP_461220.1	PTHR23409	FAMILY
NP_461220.1	cd01049	FAMILY
NP_461220.1	SSF47240	HOMOLOGOUS_SUPERFAMILY
NP_459199.1	G3DSA:1.10.3470.10:FF:000013	NULL_TYPE
NP_459199.1	G3DSA:1.10.3470.10:FF:000011	NULL_TYPE
NP_459199.1	PF01032	FAMILY
NP_459199.1	PTHR30472	FAMILY
NP_459199.1	cd06550	NULL_TYPE
NP_459199.1	cd06550	NULL_TYPE
NP_459199.1	SSF81345	HOMOLOGOUS_SUPERFAMILY
NP_459199.1	SSF81345	HOMOLOGOUS_SUPERFAMILY
NP_461364.1	PF07264	NULL_TYPE
NP_461364.1	PTHR37468	NULL_TYPE
NP_460051.1	PF09829	FAMILY
NP_460051.1	PTHR38108	FAMILY
NP_462135.1	PF01863	DOMAIN
NP_462135.1	PTHR30399	NULL_TYPE
NP_462135.1	cd07344	NULL_TYPE
NP_459939.1	G3DSA:3.30.930.10:FF:000018	NULL_TYPE
NP_459939.1	PF02403	DOMAIN
NP_459939.1	G3DSA:1.10.287.40:FF:000001	NULL_TYPE
NP_459939.1	PF00587	DOMAIN
NP_459939.1	PTHR43697	NULL_TYPE
NP_459939.1	cd00770	DOMAIN
NP_459939.1	SSF46589	HOMOLOGOUS_SUPERFAMILY
NP_459939.1	SSF55681	HOMOLOGOUS_SUPERFAMILY
NP_459477.1	PF04304	FAMILY
NP_459477.1	PTHR35813	FAMILY
NP_462705.1	PF02656	DOMAIN
NP_460530.3	PF00892	DOMAIN
NP_460530.3	PTHR42920	NULL_TYPE
NP_460530.3	SSF103481	NULL_TYPE
NP_460530.3	SSF103481	NULL_TYPE
NP_461259.1	PF00361	DOMAIN
NP_461259.1	PTHR43507	FAMILY
NP_459299.1	G3DSA:2.60.40.2070:FF:000001	NULL_TYPE
NP_459299.1	G3DSA:2.60.40.3110:FF:000001	NULL_TYPE
NP_459299.1	PF13953	DOMAIN
NP_459299.1	PF13954	DOMAIN
NP_459299.1	G3DSA:3.10.20.410:FF:000001	NULL_TYPE
NP_459299.1	PF00577	FAMILY
NP_459299.1	G3DSA:2.60.40.2610:FF:000001	NULL_TYPE
NP_459299.1	PTHR30451	FAMILY
NP_459299.1	SSF141729	HOMOLOGOUS_SUPERFAMILY
NP_460061.1	G3DSA:2.160.20.80:FF:000007	NULL_TYPE
NP_460061.1	PF00805	REPEAT
NP_460061.1	PTHR14136	NULL_TYPE
NP_460061.1	SSF141571	NULL_TYPE
NP_463130.1	PF12833	DOMAIN
NP_463130.1	G3DSA:1.10.10.60:FF:000030	NULL_TYPE
NP_463130.1	PTHR47504	NULL_TYPE
NP_463130.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_463130.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_460649.1	PF00158	DOMAIN
NP_460649.1	G3DSA:3.40.50.300:FF:000006	NULL_TYPE
NP_460649.1	G3DSA:1.10.8.60:FF:000050	NULL_TYPE
NP_460649.1	PTHR32071	NULL_TYPE
NP_460649.1	cd00009	NULL_TYPE
NP_460649.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_460649.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_462379.1	G3DSA:1.20.1080.10:FF:000008	NULL_TYPE
NP_462379.1	PF01226	FAMILY
NP_462379.1	PTHR30520	FAMILY
NP_460507.1	G3DSA:1.10.10.10:FF:000626	NULL_TYPE
NP_460507.1	PF01047	DOMAIN
NP_460507.1	PTHR33164	FAMILY
NP_460507.1	cd00090	DOMAIN
NP_460507.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_462485.1	PF08753	DOMAIN
NP_462485.1	G3DSA:1.10.1220.10:FF:000001	NULL_TYPE
NP_462485.1	PF01402	DOMAIN
NP_462485.1	G3DSA:3.30.70.1150:FF:000002	NULL_TYPE
NP_462485.1	PTHR34719	NULL_TYPE
NP_462485.1	cd22231	NULL_TYPE
NP_462485.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
NP_462485.1	SSF47598	HOMOLOGOUS_SUPERFAMILY
NP_462474.3	PF06611	FAMILY
NP_462474.3	PTHR38775	FAMILY
NP_460978.1	PF02570	DOMAIN
NP_460978.1	PTHR43588	NULL_TYPE
NP_460978.1	SSF63965	HOMOLOGOUS_SUPERFAMILY
NP_461148.1	PF01261	DOMAIN
NP_461148.1	G3DSA:3.20.20.150:FF:000001	NULL_TYPE
NP_461148.1	PTHR21445	FAMILY
NP_461148.1	cd00019	FAMILY
NP_461148.1	SSF51658	HOMOLOGOUS_SUPERFAMILY
NP_462801.1	G3DSA:3.10.50.40:FF:000003	NULL_TYPE
NP_462801.1	PF13616	NULL_TYPE
NP_462801.1	PTHR43629	NULL_TYPE
NP_462801.1	SSF54534	NULL_TYPE
NP_462019.1	PF01725	FAMILY
NP_462019.1	G3DSA:3.90.950.10:FF:000001	NULL_TYPE
NP_462019.1	PTHR11067	FAMILY
NP_462019.1	cd00515	FAMILY
NP_462019.1	SSF52972	HOMOLOGOUS_SUPERFAMILY
NP_461304.1	PF00156	DOMAIN
NP_461304.1	G3DSA:3.60.20.10:FF:000011	NULL_TYPE
NP_461304.1	PF13522	NULL_TYPE
NP_461304.1	PTHR11907	NULL_TYPE
NP_461304.1	cd06223	DOMAIN
NP_461304.1	cd00715	DOMAIN
NP_461304.1	SSF53271	HOMOLOGOUS_SUPERFAMILY
NP_461304.1	SSF56235	HOMOLOGOUS_SUPERFAMILY
NP_461825.1	PF08681	FAMILY
NP_461825.1	PTHR35401	FAMILY
NP_461825.1	SSF47598	HOMOLOGOUS_SUPERFAMILY
NP_462674.1	G3DSA:3.20.20.80:FF:000004	NULL_TYPE
NP_462674.1	PF00232	FAMILY
NP_462674.1	PTHR10353	FAMILY
NP_462674.1	SSF51445	HOMOLOGOUS_SUPERFAMILY
NP_459458.1	PF00543	FAMILY
NP_459458.1	G3DSA:3.30.70.120:FF:000001	NULL_TYPE
NP_459458.1	PTHR30115	FAMILY
NP_459458.1	SSF54913	HOMOLOGOUS_SUPERFAMILY
NP_463182.1	PF08681	FAMILY
NP_463182.1	PTHR35401	FAMILY
NP_463182.1	SSF47598	HOMOLOGOUS_SUPERFAMILY
NP_461382.1	PF06572	FAMILY
NP_462887.1	PF00120	DOMAIN
NP_462887.1	G3DSA:3.10.20.70:FF:000001	NULL_TYPE
NP_462887.1	PF03951	DOMAIN
NP_462887.1	G3DSA:3.30.590.10:FF:000001	NULL_TYPE
NP_462887.1	PTHR43407	NULL_TYPE
NP_462887.1	SSF55931	HOMOLOGOUS_SUPERFAMILY
NP_462887.1	SSF54368	HOMOLOGOUS_SUPERFAMILY
NP_462137.1	PF01408	DOMAIN
NP_462137.1	PTHR43054	NULL_TYPE
NP_462137.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_462137.1	SSF55347	NULL_TYPE
NP_459757.1	G3DSA:3.40.50.300:FF:000866	NULL_TYPE
NP_459757.1	G3DSA:3.40.50.300:FF:001006	NULL_TYPE
NP_459757.1	PF00005	DOMAIN
NP_459757.1	PTHR43158	NULL_TYPE
NP_459757.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_459757.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_460431.1	PF05472	FAMILY
NP_460431.1	SSF56596	HOMOLOGOUS_SUPERFAMILY
NP_459527.1	G3DSA:3.40.1160.10:FF:000007	NULL_TYPE
NP_459527.1	PF00696	DOMAIN
NP_459527.1	PTHR30409	FAMILY
NP_459527.1	cd04235	FAMILY
NP_459527.1	SSF53633	HOMOLOGOUS_SUPERFAMILY
NP_462666.1	PF07071	FAMILY
NP_459685.1	G3DSA:1.20.1740.10:FF:000014	NULL_TYPE
NP_459685.1	PF13520	FAMILY
NP_459685.1	PTHR42770	NULL_TYPE
NP_462519.1	G3DSA:2.60.120.260:FF:000094	NULL_TYPE
NP_462519.1	PF03170	FAMILY
NP_462519.1	PTHR39083	FAMILY
NP_463394.1	PF03610	DOMAIN
NP_463394.1	cd00006	DOMAIN
NP_463394.1	SSF53062	HOMOLOGOUS_SUPERFAMILY
NP_460761.1	G3DSA:1.20.120.530:FF:000003	NULL_TYPE
NP_460761.1	PF07840	DOMAIN
NP_460761.1	G3DSA:1.10.10.10:FF:000036	NULL_TYPE
NP_460761.1	PF00392	DOMAIN
NP_460761.1	PTHR43537	NULL_TYPE
NP_460761.1	cd07377	DOMAIN
NP_460761.1	SSF48008	HOMOLOGOUS_SUPERFAMILY
NP_460761.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_459519.1	PF00860	FAMILY
NP_459519.1	PTHR42810	NULL_TYPE
NP_460093.1	PF10685	REPEAT
NP_460093.1	PTHR36569	NULL_TYPE
NP_461493.1	G3DSA:1.20.1740.10:FF:000020	NULL_TYPE
NP_461493.1	PF13520	FAMILY
NP_461493.1	PTHR42770	NULL_TYPE
NP_460778.1	PF01042	FAMILY
NP_460778.1	G3DSA:3.30.1330.40:FF:000002	NULL_TYPE
NP_460778.1	PTHR47328	FAMILY
NP_460778.1	cd06150	FAMILY
NP_460778.1	SSF55298	HOMOLOGOUS_SUPERFAMILY
NP_461981.1	G3DSA:3.30.70.2970:FF:000001	NULL_TYPE
NP_461981.1	PF04402	FAMILY
NP_461981.1	PTHR34387	NULL_TYPE
NP_462350.1	PF03144	DOMAIN
NP_462350.1	G3DSA:3.40.50.300:FF:000029	NULL_TYPE
NP_462350.1	PF00009	DOMAIN
NP_462350.1	G3DSA:3.30.70.240:FF:000001	NULL_TYPE
NP_462350.1	PF14492	DOMAIN
NP_462350.1	PF00679	DOMAIN
NP_462350.1	G3DSA:2.40.30.10:FF:000006	NULL_TYPE
NP_462350.1	G3DSA:3.30.230.10:FF:000003	NULL_TYPE
NP_462350.1	PF03764	DOMAIN
NP_462350.1	G3DSA:3.30.70.870:FF:000001	NULL_TYPE
NP_462350.1	PTHR43261	NULL_TYPE
NP_462350.1	cd04088	NULL_TYPE
NP_462350.1	cd01886	NULL_TYPE
NP_462350.1	cd01434	DOMAIN
NP_462350.1	cd16262	DOMAIN
NP_462350.1	cd03713	DOMAIN
NP_462350.1	SSF54980	HOMOLOGOUS_SUPERFAMILY
NP_462350.1	SSF50447	HOMOLOGOUS_SUPERFAMILY
NP_462350.1	SSF54211	HOMOLOGOUS_SUPERFAMILY
NP_462350.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_462350.1	SSF54980	HOMOLOGOUS_SUPERFAMILY
NP_463318.1	G3DSA:3.30.1330.40:FF:000001	NULL_TYPE
NP_463318.1	PF01042	FAMILY
NP_463318.1	PTHR11803	FAMILY
NP_463318.1	cd00448	NULL_TYPE
NP_463318.1	SSF55298	HOMOLOGOUS_SUPERFAMILY
NP_459683.1	PF02880	DOMAIN
NP_459683.1	PF02878	DOMAIN
NP_459683.1	PF02879	DOMAIN
NP_459683.1	G3DSA:3.40.120.10:FF:000012	NULL_TYPE
NP_459683.1	PF00408	DOMAIN
NP_459683.1	G3DSA:3.40.120.10:FF:000008	NULL_TYPE
NP_459683.1	G3DSA:3.40.120.10:FF:000011	NULL_TYPE
NP_459683.1	G3DSA:3.30.310.50:FF:000004	NULL_TYPE
NP_459683.1	PTHR22573	FAMILY
NP_459683.1	cd05801	FAMILY
NP_459683.1	SSF53738	HOMOLOGOUS_SUPERFAMILY
NP_459683.1	SSF53738	HOMOLOGOUS_SUPERFAMILY
NP_459683.1	SSF55957	HOMOLOGOUS_SUPERFAMILY
NP_459683.1	SSF53738	HOMOLOGOUS_SUPERFAMILY
NP_463444.1	G3DSA:3.40.50.2300:FF:000021	NULL_TYPE
NP_463444.1	G3DSA:1.10.10.10:FF:000254	NULL_TYPE
NP_463444.1	PF00072	DOMAIN
NP_463444.1	PF00486	DOMAIN
NP_463444.1	PTHR48111	FAMILY
NP_463444.1	cd17574	NULL_TYPE
NP_463444.1	cd00383	DOMAIN
NP_463444.1	SSF46894	HOMOLOGOUS_SUPERFAMILY
NP_463444.1	SSF52172	HOMOLOGOUS_SUPERFAMILY
NP_460847.1	PF01476	DOMAIN
NP_460847.1	PF01551	DOMAIN
NP_460847.1	G3DSA:3.10.450.350:FF:000002	NULL_TYPE
NP_460847.1	PF08525	DOMAIN
NP_460847.1	G3DSA:2.70.70.10:FF:000002	NULL_TYPE
NP_460847.1	G3DSA:3.10.450.350:FF:000001	NULL_TYPE
NP_460847.1	PF19425	DOMAIN
NP_460847.1	PTHR21666	NULL_TYPE
NP_460847.1	cd12797	NULL_TYPE
NP_460847.1	cd00118	DOMAIN
NP_460847.1	SSF51261	HOMOLOGOUS_SUPERFAMILY
NP_459705.1	PF00535	DOMAIN
NP_459705.1	G3DSA:3.90.550.10:FF:000285	NULL_TYPE
NP_459705.1	PTHR43685	NULL_TYPE
NP_459705.1	SSF53448	HOMOLOGOUS_SUPERFAMILY
NP_463076.1	PF10145	DOMAIN
NP_463076.1	PTHR37813	NULL_TYPE
NP_459159.1	G3DSA:3.50.50.60:FF:000001	NULL_TYPE
NP_459159.1	PF07992	DOMAIN
NP_459159.1	PF02852	DOMAIN
NP_459159.1	G3DSA:3.30.390.30:FF:000001	NULL_TYPE
NP_459159.1	G3DSA:3.50.50.60:FF:000014	NULL_TYPE
NP_459159.1	PTHR22912	NULL_TYPE
NP_459159.1	SSF55424	HOMOLOGOUS_SUPERFAMILY
NP_459159.1	SSF51905	HOMOLOGOUS_SUPERFAMILY
NP_462964.1	PF05656	FAMILY
NP_462964.1	PTHR34980	FAMILY
NP_460514.1	PF13377	DOMAIN
NP_460514.1	PF00356	DOMAIN
NP_460514.1	PTHR30146	NULL_TYPE
NP_460514.1	cd06270	NULL_TYPE
NP_460514.1	cd01392	DOMAIN
NP_460514.1	SSF47413	HOMOLOGOUS_SUPERFAMILY
NP_460514.1	SSF53822	HOMOLOGOUS_SUPERFAMILY
NP_462513.1	G3DSA:3.40.1190.20:FF:000011	NULL_TYPE
NP_462513.1	PF00294	DOMAIN
NP_462513.1	PTHR43085	NULL_TYPE
NP_462513.1	cd01166	NULL_TYPE
NP_462513.1	SSF53613	HOMOLOGOUS_SUPERFAMILY
NP_461218.1	G3DSA:3.40.50.150:FF:000028	NULL_TYPE
NP_461218.1	PF13489	NULL_TYPE
NP_461218.1	PTHR43464	NULL_TYPE
NP_461218.1	cd02440	NULL_TYPE
NP_461218.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_460531.1	PF00267	FAMILY
NP_460531.1	PTHR34501	NULL_TYPE
NP_460531.1	cd00342	DOMAIN
NP_460531.1	SSF56935	NULL_TYPE
NP_462413.1	PF00156	DOMAIN
NP_462413.1	G3DSA:3.40.50.2020:FF:000054	NULL_TYPE
NP_462413.1	PTHR47505	NULL_TYPE
NP_462413.1	cd06223	DOMAIN
NP_462413.1	SSF53271	HOMOLOGOUS_SUPERFAMILY
NP_462853.1	G3DSA:3.40.50.1580:FF:000003	NULL_TYPE
NP_462853.1	PF01048	DOMAIN
NP_462853.1	PTHR43691	NULL_TYPE
NP_462853.1	cd17767	NULL_TYPE
NP_462853.1	SSF53167	HOMOLOGOUS_SUPERFAMILY
NP_461863.1	PF09485	FAMILY
NP_461863.1	cd09731	NULL_TYPE
NP_460449.1	PF13500	NULL_TYPE
NP_460449.1	G3DSA:3.40.50.300:FF:000292	NULL_TYPE
NP_460449.1	PTHR43210	FAMILY
NP_460449.1	cd03109	NULL_TYPE
NP_460449.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_461356.1	G3DSA:1.20.1250.20:FF:000012	NULL_TYPE
NP_461356.1	PF03825	FAMILY
NP_461356.1	G3DSA:1.20.1250.20:FF:000015	NULL_TYPE
NP_461356.1	PTHR23522	NULL_TYPE
NP_461356.1	cd06177	NULL_TYPE
NP_461356.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_459356.1	PF02322	FAMILY
NP_459356.1	PTHR43141	FAMILY
NP_459602.1	PF02613	FAMILY
NP_459602.1	PTHR34227	NULL_TYPE
NP_459602.1	SSF89155	HOMOLOGOUS_SUPERFAMILY
NP_462314.1	G3DSA:1.10.1200.120:FF:000001	NULL_TYPE
NP_462314.1	PF01741	FAMILY
NP_462314.1	PTHR30266	FAMILY
NP_462314.1	SSF81330	HOMOLOGOUS_SUPERFAMILY
NP_459377.1	G3DSA:1.20.1250.20:FF:000022	NULL_TYPE
NP_459377.1	PF07690	FAMILY
NP_459377.1	G3DSA:1.20.1250.20:FF:000020	NULL_TYPE
NP_459377.1	PTHR43414	NULL_TYPE
NP_459377.1	cd17391	NULL_TYPE
NP_459377.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_461890.1	PTHR35334	FAMILY
NP_460799.1	PF07690	FAMILY
NP_460799.1	G3DSA:1.20.1720.10:FF:000011	NULL_TYPE
NP_460799.1	G3DSA:1.20.1250.20:FF:000168	NULL_TYPE
NP_460799.1	PTHR42718	NULL_TYPE
NP_460799.1	cd17321	NULL_TYPE
NP_460799.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_462712.1	PF03918	FAMILY
NP_462712.1	G3DSA:1.25.40.10:FF:000156	NULL_TYPE
NP_462712.1	G3DSA:1.10.8.640:FF:000001	NULL_TYPE
NP_462712.1	PTHR47870	NULL_TYPE
NP_462712.1	cd16378	NULL_TYPE
NP_462712.1	SSF48452	HOMOLOGOUS_SUPERFAMILY
NP_461358.1	PF03502	FAMILY
NP_461358.1	SSF111364	HOMOLOGOUS_SUPERFAMILY
NP_459162.2	PF11737	FAMILY
NP_459162.2	PTHR40269	FAMILY
NP_463282.1	PF00171	DOMAIN
NP_463282.1	G3DSA:3.40.605.10:FF:000003	NULL_TYPE
NP_463282.1	G3DSA:3.40.309.10:FF:000002	NULL_TYPE
NP_463282.1	PTHR43866	FAMILY
NP_463282.1	cd07085	FAMILY
NP_463282.1	SSF53720	HOMOLOGOUS_SUPERFAMILY
NP_459397.1	PF00578	DOMAIN
NP_459397.1	G3DSA:3.40.30.10:FF:000002	NULL_TYPE
NP_459397.1	PF10417	DOMAIN
NP_459397.1	PTHR10681	NULL_TYPE
NP_459397.1	cd03015	NULL_TYPE
NP_459397.1	SSF52833	HOMOLOGOUS_SUPERFAMILY
NP_462117.1	G3DSA:2.40.320.10:FF:000002	NULL_TYPE
NP_462117.1	PF01928	DOMAIN
NP_462117.1	PTHR39569	FAMILY
NP_462117.1	cd07756	NULL_TYPE
NP_462117.1	SSF55154	HOMOLOGOUS_SUPERFAMILY
NP_462708.3	PF00011	DOMAIN
NP_462708.3	PTHR47062	NULL_TYPE
NP_462708.3	cd06470	DOMAIN
NP_462708.3	SSF49764	HOMOLOGOUS_SUPERFAMILY
NP_460304.1	G3DSA:3.50.40.10:FF:000001	NULL_TYPE
NP_460304.1	PF17759	DOMAIN
NP_460304.1	G3DSA:3.30.930.10:FF:000022	NULL_TYPE
NP_460304.1	G3DSA:3.30.70.380:FF:000001	NULL_TYPE
NP_460304.1	PF03484	DOMAIN
NP_460304.1	PF01588	DOMAIN
NP_460304.1	PF03147	DOMAIN
NP_460304.1	PF03483	DOMAIN
NP_460304.1	G3DSA:3.30.56.10:FF:000002	NULL_TYPE
NP_460304.1	G3DSA:2.40.50.140:FF:000045	NULL_TYPE
NP_460304.1	PTHR10947	FAMILY
NP_460304.1	cd00769	DOMAIN
NP_460304.1	cd02796	DOMAIN
NP_460304.1	SSF46955	HOMOLOGOUS_SUPERFAMILY
NP_460304.1	SSF54991	HOMOLOGOUS_SUPERFAMILY
NP_460304.1	SSF55681	HOMOLOGOUS_SUPERFAMILY
NP_460304.1	SSF56037	NULL_TYPE
NP_460304.1	SSF50249	HOMOLOGOUS_SUPERFAMILY
NP_459278.1	PF12790	FAMILY
NP_459278.1	PTHR37625	FAMILY
NP_461137.1	PF04235	DOMAIN
NP_461137.1	PTHR30590	NULL_TYPE
NP_459819.1	G3DSA:3.30.1240.10:FF:000003	NULL_TYPE
NP_459819.1	PF08282	NULL_TYPE
NP_459819.1	PTHR10000	NULL_TYPE
NP_459819.1	cd07518	NULL_TYPE
NP_459819.1	SSF56784	HOMOLOGOUS_SUPERFAMILY
NP_461764.1	PF12800	DOMAIN
NP_461764.1	PF13247	DOMAIN
NP_461764.1	PTHR42859	NULL_TYPE
NP_461764.1	cd10554	NULL_TYPE
NP_461764.1	SSF54862	NULL_TYPE
NP_461962.1	PF07254	FAMILY
NP_463225.1	PF01145	DOMAIN
NP_463225.1	PTHR42911	NULL_TYPE
NP_463225.1	cd03405	FAMILY
NP_463225.1	SSF117892	HOMOLOGOUS_SUPERFAMILY
NP_463225.1	SSF117892	HOMOLOGOUS_SUPERFAMILY
NP_463392.1	PF02203	DOMAIN
NP_463392.1	G3DSA:1.20.120.30:FF:000002	NULL_TYPE
NP_463392.1	PF00672	DOMAIN
NP_463392.1	G3DSA:1.10.287.950:FF:000001	NULL_TYPE
NP_463392.1	PF00015	DOMAIN
NP_463392.1	PTHR43531	NULL_TYPE
NP_463392.1	cd06225	NULL_TYPE
NP_463392.1	cd11386	NULL_TYPE
NP_463392.1	cd19407	NULL_TYPE
NP_463392.1	SSF47170	HOMOLOGOUS_SUPERFAMILY
NP_463392.1	SSF58104	NULL_TYPE
NP_460896.1	PF12913	DOMAIN
NP_460896.1	PF12912	DOMAIN
NP_460896.1	PF00877	DOMAIN
NP_460896.1	PF12914	DOMAIN
NP_460896.1	SSF54001	HOMOLOGOUS_SUPERFAMILY
NP_462173.1	PF03611	FAMILY
NP_462173.1	PTHR37324	FAMILY
NP_460580.1	PF04264	DOMAIN
NP_460580.1	PTHR34406	NULL_TYPE
NP_460580.1	SSF101874	HOMOLOGOUS_SUPERFAMILY
NP_460323.3	G3DSA:3.40.1080.10:FF:000008	NULL_TYPE
NP_460323.3	PF01144	FAMILY
NP_460323.3	PTHR43293	NULL_TYPE
NP_460323.3	SSF100950	HOMOLOGOUS_SUPERFAMILY
NP_460323.3	SSF100950	HOMOLOGOUS_SUPERFAMILY
NP_461129.1	PF02698	DOMAIN
NP_461129.1	PTHR30336	NULL_TYPE
NP_461129.1	cd06259	DOMAIN
NP_463364.1	PF03625	DOMAIN
NP_463364.1	PTHR38342	NULL_TYPE
NP_463364.1	cd14797	DOMAIN
NP_463364.1	SSF103247	HOMOLOGOUS_SUPERFAMILY
NP_459773.1	G3DSA:3.40.640.10:FF:000095	NULL_TYPE
NP_459773.1	PF00155	DOMAIN
NP_459773.1	PTHR13693	NULL_TYPE
NP_459773.1	cd06454	NULL_TYPE
NP_459773.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_462616.1	PF06176	FAMILY
NP_462616.1	SSF56112	HOMOLOGOUS_SUPERFAMILY
NP_460973.1	PF01890	DOMAIN
NP_460973.1	PF11761	DOMAIN
NP_460973.1	PF11760	DOMAIN
NP_460973.1	PTHR37477	NULL_TYPE
NP_460973.1	SSF159664	HOMOLOGOUS_SUPERFAMILY
NP_460973.1	SSF159672	HOMOLOGOUS_SUPERFAMILY
NP_462582.1	G3DSA:3.40.50.300:FF:001064	NULL_TYPE
NP_462582.1	PF09107	DOMAIN
NP_462582.1	G3DSA:2.40.30.10:FF:000080	NULL_TYPE
NP_462582.1	PF09106	DOMAIN
NP_462582.1	G3DSA:1.10.10.10:FF:000350	NULL_TYPE
NP_462582.1	PF03144	DOMAIN
NP_462582.1	PF00009	DOMAIN
NP_462582.1	PTHR42854	NULL_TYPE
NP_462582.1	cd04171	NULL_TYPE
NP_462582.1	cd03696	NULL_TYPE
NP_462582.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_462582.1	SSF50447	HOMOLOGOUS_SUPERFAMILY
NP_462582.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_462582.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_462582.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
