id_protein	id_analysis	type
NP_216128.1	G3DSA:3.40.50.1100:FF:000001	NULL_TYPE
NP_216128.1	PF00291	DOMAIN
NP_216128.1	G3DSA:3.40.50.1100:FF:000004	NULL_TYPE
NP_216128.1	PTHR48077	FAMILY
NP_216128.1	cd06446	FAMILY
NP_216128.1	SSF53686	HOMOLOGOUS_SUPERFAMILY
NP_217197.1	PF00570	DOMAIN
NP_217197.1	G3DSA:3.30.420.10:FF:000165	NULL_TYPE
NP_217197.1	PF18305	DOMAIN
NP_217197.1	G3DSA:1.10.150.80:FF:000015	NULL_TYPE
NP_217197.1	PF01612	DOMAIN
NP_217197.1	PTHR47649	NULL_TYPE
NP_217197.1	cd06142	NULL_TYPE
NP_217197.1	SSF53098	HOMOLOGOUS_SUPERFAMILY
NP_217197.1	SSF47819	HOMOLOGOUS_SUPERFAMILY
NP_214777.1	PF02626	DOMAIN
NP_214777.1	PTHR43309	NULL_TYPE
NP_214777.1	SSF50891	HOMOLOGOUS_SUPERFAMILY
YP_177799.1	PF00934	DOMAIN
YP_177799.1	SSF140459	NULL_TYPE
YP_177959.1	PF02391	FAMILY
YP_177959.1	G3DSA:3.90.1170.40:FF:000004	NULL_TYPE
YP_177959.1	G3DSA:3.10.20.30:FF:000010	NULL_TYPE
YP_177959.1	PF02597	FAMILY
YP_177959.1	PTHR23404	NULL_TYPE
YP_177959.1	cd00754	NULL_TYPE
YP_177959.1	cd00756	FAMILY
YP_177959.1	SSF54690	HOMOLOGOUS_SUPERFAMILY
YP_177959.1	SSF54285	HOMOLOGOUS_SUPERFAMILY
NP_215059.1	PF01384	FAMILY
NP_215059.1	PTHR11101	FAMILY
NP_215017.1	PF02353	NULL_TYPE
NP_215017.1	G3DSA:3.40.50.150:FF:000115	NULL_TYPE
NP_215017.1	PTHR43667	NULL_TYPE
NP_215017.1	cd02440	NULL_TYPE
NP_215017.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_215184.1	G3DSA:3.20.20.150:FF:000019	NULL_TYPE
NP_215184.1	PF01261	DOMAIN
NP_215184.1	PTHR21445	FAMILY
NP_215184.1	cd00019	FAMILY
NP_215184.1	SSF51658	HOMOLOGOUS_SUPERFAMILY
YP_177892.1	G3DSA:3.40.50.150:FF:000088	NULL_TYPE
YP_177892.1	PF01564	NULL_TYPE
YP_177892.1	PTHR43317	NULL_TYPE
YP_177892.1	cd02440	NULL_TYPE
YP_177892.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_215498.1	PF13180	DOMAIN
NP_215498.1	PF13365	NULL_TYPE
NP_215498.1	G3DSA:2.40.10.10:FF:000001	NULL_TYPE
NP_215498.1	G3DSA:2.40.10.10:FF:000228	NULL_TYPE
NP_215498.1	PF02163	DOMAIN
NP_215498.1	PTHR43343	NULL_TYPE
NP_215498.1	SSF50494	HOMOLOGOUS_SUPERFAMILY
NP_215498.1	SSF50156	HOMOLOGOUS_SUPERFAMILY
NP_216581.1	PF02570	DOMAIN
NP_216581.1	PTHR43588	NULL_TYPE
NP_216581.1	SSF63965	HOMOLOGOUS_SUPERFAMILY
NP_215708.1	SSF53474	HOMOLOGOUS_SUPERFAMILY
YP_177984.1	G3DSA:1.20.1260.20:FF:000001	NULL_TYPE
YP_177984.1	PF00823	DOMAIN
YP_177984.1	PF12484	DOMAIN
YP_177984.1	PTHR46766	NULL_TYPE
YP_177984.1	SSF140459	NULL_TYPE
NP_215990.1	G3DSA:1.10.357.10:FF:000013	NULL_TYPE
NP_215990.1	PF00440	DOMAIN
NP_215990.1	PTHR30055	NULL_TYPE
NP_215990.1	SSF48498	HOMOLOGOUS_SUPERFAMILY
NP_215990.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_214586.1	PF02687	DOMAIN
NP_214586.1	PTHR43738	NULL_TYPE
NP_215106.1	PF02470	DOMAIN
NP_215106.1	PF11887	DOMAIN
NP_215106.1	PTHR33371	NULL_TYPE
NP_216806.1	PF05481	FAMILY
NP_217166.1	PF05065	FAMILY
NP_217166.1	SSF56563	NULL_TYPE
NP_216610.1	PF02416	FAMILY
NP_216610.1	PTHR42982	NULL_TYPE
NP_215729.1	PF00483	DOMAIN
NP_215729.1	G3DSA:2.160.10.10:FF:000020	NULL_TYPE
NP_215729.1	G3DSA:3.90.550.10:FF:000014	NULL_TYPE
NP_215729.1	PTHR43523	FAMILY
NP_215729.1	cd02508	NULL_TYPE
NP_215729.1	cd04651	NULL_TYPE
NP_215729.1	SSF53448	HOMOLOGOUS_SUPERFAMILY
NP_215729.1	SSF51161	HOMOLOGOUS_SUPERFAMILY
NP_218343.1	PF00501	DOMAIN
NP_218343.1	G3DSA:3.30.300.30:FF:000016	NULL_TYPE
NP_218343.1	G3DSA:3.40.50.12780:FF:000013	NULL_TYPE
NP_218343.1	PTHR22754	NULL_TYPE
NP_218343.1	cd05931	FAMILY
NP_218343.1	SSF56801	NULL_TYPE
NP_215382.1	PF06737	DOMAIN
NP_215382.1	G3DSA:1.10.530.10:FF:000029	NULL_TYPE
NP_215382.1	cd13925	DOMAIN
NP_215382.1	SSF53955	HOMOLOGOUS_SUPERFAMILY
NP_215444.1	G3DSA:1.10.3720.10:FF:000112	NULL_TYPE
NP_215444.1	PF00528	DOMAIN
NP_215444.1	PTHR30425	NULL_TYPE
NP_215444.1	cd06261	DOMAIN
NP_215444.1	SSF161098	HOMOLOGOUS_SUPERFAMILY
NP_215504.1	PF00348	FAMILY
NP_215504.1	PTHR12001	NULL_TYPE
NP_215504.1	cd00867	NULL_TYPE
NP_215504.1	SSF48576	HOMOLOGOUS_SUPERFAMILY
NP_215342.1	PF01022	DOMAIN
NP_215342.1	PTHR43132	NULL_TYPE
NP_215342.1	cd00090	DOMAIN
NP_215342.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_214996.1	PF01565	DOMAIN
NP_214996.1	PF02873	DOMAIN
NP_214996.1	PTHR21071	FAMILY
NP_214996.1	SSF56194	HOMOLOGOUS_SUPERFAMILY
NP_214996.1	SSF56176	HOMOLOGOUS_SUPERFAMILY
NP_216628.1	PF03136	FAMILY
NP_216628.1	PTHR42307	FAMILY
NP_214960.1	PF06966	FAMILY
NP_214960.1	PTHR32251	FAMILY
NP_218058.1	G3DSA:3.10.129.10:FF:000039	NULL_TYPE
NP_218058.1	cd03455	NULL_TYPE
NP_218058.1	SSF54637	HOMOLOGOUS_SUPERFAMILY
YP_177791.1	PF00823	DOMAIN
YP_177791.1	PF12484	DOMAIN
YP_177791.1	PTHR46766	NULL_TYPE
YP_177791.1	SSF140459	NULL_TYPE
NP_214782.1	PF02604	FAMILY
NP_214782.1	PTHR33713	NULL_TYPE
NP_214782.1	SSF143120	HOMOLOGOUS_SUPERFAMILY
YP_177753.1	PF00823	DOMAIN
YP_177753.1	PF01469	REPEAT
YP_177753.1	G3DSA:1.20.1260.20:FF:000001	NULL_TYPE
YP_177753.1	PTHR46766	NULL_TYPE
YP_177753.1	SSF140459	NULL_TYPE
NP_216939.1	PF13649	DOMAIN
NP_216939.1	cd02440	NULL_TYPE
NP_216939.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_215111.1	PF13635	DOMAIN
NP_215111.1	PF13173	DOMAIN
NP_215111.1	PTHR43566	NULL_TYPE
NP_215111.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_217937.1	PF00583	DOMAIN
NP_217937.1	PTHR43617	NULL_TYPE
NP_217937.1	cd04301	NULL_TYPE
NP_217937.1	SSF55729	HOMOLOGOUS_SUPERFAMILY
NP_217981.1	PF16363	DOMAIN
NP_217981.1	PTHR43000	NULL_TYPE
NP_217981.1	cd05246	FAMILY
NP_217981.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_218227.3	G3DSA:3.20.20.70:FF:000045	NULL_TYPE
NP_218227.3	PF00682	DOMAIN
NP_218227.3	PF08502	DOMAIN
NP_218227.3	PTHR46911	NULL_TYPE
NP_218227.3	cd07942	DOMAIN
NP_218227.3	SSF89000	NULL_TYPE
NP_218227.3	SSF51569	NULL_TYPE
NP_218227.3	SSF110921	HOMOLOGOUS_SUPERFAMILY
NP_217075.1	G3DSA:1.20.272.10:FF:000001	NULL_TYPE
NP_217075.1	PF12002	DOMAIN
NP_217075.1	G3DSA:1.10.3710.10:FF:000003	NULL_TYPE
NP_217075.1	PF16193	DOMAIN
NP_217075.1	G3DSA:3.40.50.300:FF:000345	NULL_TYPE
NP_217075.1	PF00004	DOMAIN
NP_217075.1	PTHR13779	NULL_TYPE
NP_217075.1	cd00009	NULL_TYPE
NP_217075.1	cd18139	NULL_TYPE
NP_217075.1	SSF48019	HOMOLOGOUS_SUPERFAMILY
NP_217075.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_217759.1	PTHR47505	NULL_TYPE
NP_217759.1	cd06223	DOMAIN
NP_217759.1	SSF53271	HOMOLOGOUS_SUPERFAMILY
NP_217974.1	PF01000	DOMAIN
NP_217974.1	PF01193	DOMAIN
NP_217974.1	PF03118	DOMAIN
NP_217974.1	G3DSA:2.170.120.12:FF:000001	NULL_TYPE
NP_217974.1	G3DSA:1.10.150.20:FF:000001	NULL_TYPE
NP_217974.1	cd06928	NULL_TYPE
NP_217974.1	SSF56553	HOMOLOGOUS_SUPERFAMILY
NP_217974.1	SSF55257	HOMOLOGOUS_SUPERFAMILY
NP_217974.1	SSF47789	NULL_TYPE
NP_217163.2	PTHR33375	NULL_TYPE
NP_217163.2	SSF110849	HOMOLOGOUS_SUPERFAMILY
NP_217247.1	PF03993	REPEAT
NP_217955.1	G3DSA:3.40.50.1820:FF:000357	NULL_TYPE
NP_217955.1	PTHR33428	NULL_TYPE
NP_217955.1	SSF53474	HOMOLOGOUS_SUPERFAMILY
NP_216038.1	G3DSA:1.20.1640.10:FF:000020	NULL_TYPE
NP_216038.1	G3DSA:1.20.1640.10:FF:000018	NULL_TYPE
NP_216038.1	PF03176	DOMAIN
NP_216038.1	PTHR33406	NULL_TYPE
NP_216038.1	SSF82866	NULL_TYPE
NP_216038.1	SSF82866	NULL_TYPE
NP_218249.1	PF10092	FAMILY
NP_216809.1	PF01048	DOMAIN
NP_216809.1	SSF53167	HOMOLOGOUS_SUPERFAMILY
NP_217140.1	G3DSA:3.40.50.620:FF:000123	NULL_TYPE
NP_217140.1	PF00582	DOMAIN
NP_217140.1	PTHR43010	NULL_TYPE
NP_217140.1	cd00293	NULL_TYPE
NP_217140.1	cd00293	NULL_TYPE
NP_217140.1	SSF52402	NULL_TYPE
NP_217140.1	SSF52402	NULL_TYPE
NP_217436.1	PF00909	DOMAIN
NP_217436.1	G3DSA:1.10.3430.10:FF:000007	NULL_TYPE
NP_217436.1	PTHR43029	FAMILY
NP_217436.1	SSF111352	NULL_TYPE
YP_177703.1	PF07685	DOMAIN
YP_177703.1	PF01656	DOMAIN
YP_177703.1	PTHR21343	NULL_TYPE
YP_177703.1	cd01750	DOMAIN
YP_177703.1	cd05389	DOMAIN
YP_177703.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
YP_177703.1	SSF52317	HOMOLOGOUS_SUPERFAMILY
NP_216099.1	PF10888	FAMILY
NP_218242.1	G3DSA:3.40.50.720:FF:000988	NULL_TYPE
NP_218242.1	PF01370	DOMAIN
NP_218242.1	PTHR48079	NULL_TYPE
NP_218242.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_216638.2	G3DSA:3.10.20.810:FF:000001	NULL_TYPE
NP_216638.2	PF01502	DOMAIN
NP_216638.2	PTHR42945	NULL_TYPE
NP_216638.2	SSF141734	HOMOLOGOUS_SUPERFAMILY
NP_214839.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_214880.1	PF06414	DOMAIN
NP_214880.1	G3DSA:3.40.50.300:FF:002521	NULL_TYPE
NP_214880.1	PTHR39206	NULL_TYPE
NP_214880.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_217253.1	PF14528	DOMAIN
NP_217253.1	PF14890	NULL_TYPE
NP_217253.1	PF00154	FAMILY
NP_217253.1	G3DSA:2.170.16.10:FF:000007	NULL_TYPE
NP_217253.1	G3DSA:3.10.28.10:FF:000013	NULL_TYPE
NP_217253.1	G3DSA:3.30.250.10:FF:000001	NULL_TYPE
NP_217253.1	G3DSA:3.40.50.300:FF:002436	NULL_TYPE
NP_217253.1	PTHR45900	FAMILY
NP_217253.1	cd00081	NULL_TYPE
NP_217253.1	cd00983	FAMILY
NP_217253.1	SSF55608	HOMOLOGOUS_SUPERFAMILY
NP_217253.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_217253.1	SSF54752	HOMOLOGOUS_SUPERFAMILY
NP_217253.1	SSF51294	HOMOLOGOUS_SUPERFAMILY
YP_177956.1	PF01546	FAMILY
YP_177956.1	PF07687	DOMAIN
YP_177956.1	G3DSA:3.30.70.360:FF:000004	NULL_TYPE
YP_177956.1	PTHR30575	NULL_TYPE
YP_177956.1	cd05672	NULL_TYPE
YP_177956.1	SSF53187	NULL_TYPE
YP_177956.1	SSF55031	HOMOLOGOUS_SUPERFAMILY
NP_216154.1	PF17760	DOMAIN
NP_216154.1	G3DSA:1.20.1580.10:FF:000001	NULL_TYPE
NP_216154.1	G3DSA:3.30.190.20:FF:000003	NULL_TYPE
NP_216154.1	G3DSA:1.20.1580.10:FF:000002	NULL_TYPE
NP_216154.1	PF00005	DOMAIN
NP_216154.1	G3DSA:1.10.8.280:FF:000002	NULL_TYPE
NP_216154.1	PF17755	DOMAIN
NP_216154.1	PTHR43152	NULL_TYPE
NP_216154.1	cd03270	NULL_TYPE
NP_216154.1	cd03271	NULL_TYPE
NP_216154.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_216154.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_214943.1	G3DSA:3.90.45.10:FF:000011	NULL_TYPE
NP_214943.1	PF01327	FAMILY
NP_214943.1	PTHR10458	FAMILY
NP_214943.1	cd00487	FAMILY
NP_214943.1	SSF56420	HOMOLOGOUS_SUPERFAMILY
NP_216633.1	PF04456	FAMILY
NP_216633.1	PTHR36441	FAMILY
NP_216633.1	SSF103007	HOMOLOGOUS_SUPERFAMILY
NP_216253.1	PF07690	FAMILY
NP_216253.1	PTHR23515	FAMILY
NP_216253.1	cd17341	FAMILY
NP_216253.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
YP_177645.1	PF13564	FAMILY
NP_216410.1	G3DSA:3.20.20.70:FF:000189	NULL_TYPE
NP_216410.1	PF03060	DOMAIN
NP_216410.1	PTHR32332	NULL_TYPE
NP_216410.1	cd04730	DOMAIN
NP_216410.1	SSF51412	NULL_TYPE
NP_218021.1	PF00441	DOMAIN
NP_218021.1	PF02771	DOMAIN
NP_218021.1	PF02770	DOMAIN
NP_218021.1	PTHR43292	NULL_TYPE
NP_218021.1	cd01152	NULL_TYPE
NP_218021.1	SSF56645	HOMOLOGOUS_SUPERFAMILY
NP_218021.1	SSF47203	HOMOLOGOUS_SUPERFAMILY
NP_217792.1	PF00731	DOMAIN
NP_217792.1	PTHR23046	FAMILY
NP_217792.1	SSF52255	NULL_TYPE
NP_216821.1	SSF52777	NULL_TYPE
NP_216821.1	SSF52777	NULL_TYPE
NP_218382.1	PF10824	FAMILY
NP_216941.1	PF05762	FAMILY
NP_216941.1	PTHR39338	NULL_TYPE
NP_216941.1	SSF53300	HOMOLOGOUS_SUPERFAMILY
NP_216921.1	PF02452	FAMILY
NP_216921.1	SSF50118	NULL_TYPE
NP_216179.1	PF08659	DOMAIN
NP_216179.1	PF00550	DOMAIN
NP_216179.1	G3DSA:3.40.50.720:FF:000381	NULL_TYPE
NP_216179.1	G3DSA:1.10.1200.10:FF:000007	NULL_TYPE
NP_216179.1	PTHR43775	NULL_TYPE
NP_216179.1	cd08956	NULL_TYPE
NP_216179.1	SSF47336	HOMOLOGOUS_SUPERFAMILY
NP_216179.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_216397.1	PF05481	FAMILY
NP_216457.1	PF13561	NULL_TYPE
NP_216457.1	G3DSA:3.40.50.720:FF:000084	NULL_TYPE
NP_216457.1	PTHR43669	NULL_TYPE
NP_216457.1	cd08944	NULL_TYPE
NP_216457.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_215878.1	PTHR37042	NULL_TYPE
NP_218357.1	PF03816	DOMAIN
NP_218357.1	PTHR33392	NULL_TYPE
NP_217304.1	PF01325	DOMAIN
NP_217304.1	G3DSA:1.10.60.10:FF:000004	NULL_TYPE
NP_217304.1	PF04023	DOMAIN
NP_217304.1	PF02742	DOMAIN
NP_217304.1	G3DSA:1.10.10.10:FF:000673	NULL_TYPE
NP_217304.1	PTHR33238	NULL_TYPE
NP_217304.1	cd00090	DOMAIN
NP_217304.1	SSF47979	HOMOLOGOUS_SUPERFAMILY
NP_217304.1	SSF50037	HOMOLOGOUS_SUPERFAMILY
NP_217304.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_214701.1	G3DSA:3.40.50.150:FF:000749	NULL_TYPE
NP_214701.1	PF01596	FAMILY
NP_214701.1	PTHR10509	NULL_TYPE
NP_214701.1	cd02440	NULL_TYPE
NP_214701.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_215843.2	PF00128	DOMAIN
NP_215843.2	G3DSA:2.60.40.1180:FF:000061	NULL_TYPE
NP_215843.2	G3DSA:3.20.20.80:FF:000187	NULL_TYPE
NP_215843.2	PF11896	DOMAIN
NP_215843.2	PTHR47786	NULL_TYPE
NP_215843.2	cd11344	NULL_TYPE
NP_215843.2	SSF51445	HOMOLOGOUS_SUPERFAMILY
NP_215232.1	G3DSA:3.30.1370.30:FF:000002	NULL_TYPE
NP_215232.1	PF00410	FAMILY
NP_215232.1	G3DSA:3.30.1490.10:FF:000001	NULL_TYPE
NP_215232.1	PTHR11758	FAMILY
NP_215232.1	SSF56047	HOMOLOGOUS_SUPERFAMILY
NP_217189.1	PF09594	FAMILY
YP_177849.1	PF07174	FAMILY
NP_217931.1	PF08281	DOMAIN
NP_217931.1	G3DSA:1.10.10.10:FF:000584	NULL_TYPE
NP_217931.1	G3DSA:1.10.1740.10:FF:000022	NULL_TYPE
NP_217931.1	PF04542	DOMAIN
NP_217931.1	PTHR43133	FAMILY
NP_217931.1	cd06171	NULL_TYPE
NP_217931.1	SSF88946	HOMOLOGOUS_SUPERFAMILY
NP_217931.1	SSF88659	HOMOLOGOUS_SUPERFAMILY
NP_215526.1	G3DSA:3.40.50.150:FF:000023	NULL_TYPE
NP_215526.1	PF00398	FAMILY
NP_215526.1	G3DSA:1.10.8.100:FF:000003	NULL_TYPE
NP_215526.1	PTHR11727	FAMILY
NP_215526.1	cd02440	NULL_TYPE
NP_215526.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_217194.1	PF01208	DOMAIN
NP_217194.1	G3DSA:3.20.20.210:FF:000007	NULL_TYPE
NP_217194.1	PTHR21091	NULL_TYPE
NP_217194.1	cd00717	FAMILY
NP_217194.1	SSF51726	HOMOLOGOUS_SUPERFAMILY
NP_217239.1	PF03741	FAMILY
NP_217239.1	PTHR30238	NULL_TYPE
NP_217797.1	G3DSA:3.90.226.10:FF:000017	NULL_TYPE
NP_217797.1	PF01039	DOMAIN
NP_217797.1	G3DSA:3.90.226.10:FF:000016	NULL_TYPE
NP_217797.1	PTHR43842	NULL_TYPE
NP_217797.1	SSF52096	HOMOLOGOUS_SUPERFAMILY
NP_217797.1	SSF52096	HOMOLOGOUS_SUPERFAMILY
NP_216724.1	PF02654	FAMILY
NP_216724.1	PTHR34148	FAMILY
NP_218009.1	PTHR37042	NULL_TYPE
NP_214625.1	PF19040	DOMAIN
NP_214625.1	G3DSA:3.40.50.1110:FF:000030	NULL_TYPE
NP_214625.1	PF01757	DOMAIN
NP_214625.1	PTHR23028	NULL_TYPE
NP_214625.1	SSF52266	NULL_TYPE
NP_216982.1	PF01323	DOMAIN
NP_216982.1	G3DSA:3.40.30.10:FF:000414	NULL_TYPE
NP_216982.1	SSF52833	HOMOLOGOUS_SUPERFAMILY
NP_217215.1	PF13834	FAMILY
NP_217474.1	G3DSA:3.40.50.2000:FF:000072	NULL_TYPE
NP_217474.1	PF00201	FAMILY
NP_217474.1	PTHR21015	NULL_TYPE
NP_217474.1	cd03784	FAMILY
NP_217474.1	SSF53756	NULL_TYPE
NP_216570.1	PF01738	DOMAIN
NP_216570.1	PTHR46623	NULL_TYPE
NP_216570.1	SSF53474	HOMOLOGOUS_SUPERFAMILY
NP_216937.1	PF01467	DOMAIN
NP_216937.1	G3DSA:3.40.50.620:FF:000039	NULL_TYPE
NP_216937.1	PTHR39321	FAMILY
NP_216937.1	cd02165	FAMILY
NP_216937.1	SSF52374	NULL_TYPE
NP_215728.1	PF00534	DOMAIN
NP_215728.1	PF13439	DOMAIN
NP_215728.1	PTHR45947	NULL_TYPE
NP_215728.1	cd03801	NULL_TYPE
NP_215728.1	SSF53756	NULL_TYPE
NP_217530.1	G3DSA:2.40.50.140:FF:000012	NULL_TYPE
NP_217530.1	PF03119	DOMAIN
NP_217530.1	PF01653	DOMAIN
NP_217530.1	PF12826	DOMAIN
NP_217530.1	G3DSA:1.10.150.20:FF:000006	NULL_TYPE
NP_217530.1	G3DSA:1.10.150.20:FF:000100	NULL_TYPE
NP_217530.1	G3DSA:1.10.287.610:FF:000002	NULL_TYPE
NP_217530.1	PF03120	DOMAIN
NP_217530.1	PF00533	DOMAIN
NP_217530.1	G3DSA:3.30.470.30:FF:000001	NULL_TYPE
NP_217530.1	G3DSA:3.40.50.10190:FF:000054	NULL_TYPE
NP_217530.1	PTHR23389	NULL_TYPE
NP_217530.1	cd00114	DOMAIN
NP_217530.1	cd17748	NULL_TYPE
NP_217530.1	SSF50249	HOMOLOGOUS_SUPERFAMILY
NP_217530.1	SSF47781	HOMOLOGOUS_SUPERFAMILY
NP_217530.1	SSF52113	HOMOLOGOUS_SUPERFAMILY
NP_217530.1	SSF56091	NULL_TYPE
NP_216506.1	PF09722	DOMAIN
NP_217457.1	G3DSA:3.30.300.30:FF:000016	NULL_TYPE
NP_217457.1	PF00501	DOMAIN
NP_217457.1	G3DSA:3.40.50.12780:FF:000013	NULL_TYPE
NP_217457.1	PTHR22754	NULL_TYPE
NP_217457.1	cd05931	FAMILY
NP_217457.1	SSF56801	NULL_TYPE
NP_218068.1	PF01144	FAMILY
NP_218068.1	SSF100950	HOMOLOGOUS_SUPERFAMILY
NP_217866.2	PF01610	DOMAIN
NP_217291.3	PF00583	DOMAIN
NP_217291.3	G3DSA:3.40.630.30:FF:000207	NULL_TYPE
NP_217291.3	PTHR43877	NULL_TYPE
NP_217291.3	cd04301	NULL_TYPE
NP_217291.3	SSF55729	HOMOLOGOUS_SUPERFAMILY
NP_216084.1	PF00202	FAMILY
NP_216084.1	G3DSA:3.40.640.10:FF:000041	NULL_TYPE
NP_216084.1	PTHR42684	NULL_TYPE
NP_216084.1	cd00610	FAMILY
NP_216084.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_216437.1	PTHR43344	NULL_TYPE
NP_216437.1	SSF56784	HOMOLOGOUS_SUPERFAMILY
NP_217553.1	PF18096	DOMAIN
NP_217553.1	PTHR14741	NULL_TYPE
NP_217553.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_217570.1	G3DSA:3.40.50.360:FF:000041	NULL_TYPE
NP_217570.1	PF03358	DOMAIN
NP_217570.1	PTHR30543	NULL_TYPE
NP_217570.1	SSF52218	HOMOLOGOUS_SUPERFAMILY
YP_177755.1	PF02700	FAMILY
YP_177755.1	PTHR34696	FAMILY
YP_177755.1	SSF82697	HOMOLOGOUS_SUPERFAMILY
NP_217523.1	PF01613	DOMAIN
NP_217523.1	G3DSA:2.30.110.10:FF:000044	NULL_TYPE
NP_217523.1	PTHR30466	NULL_TYPE
NP_217523.1	SSF50475	NULL_TYPE
NP_216854.1	PF00899	DOMAIN
NP_216854.1	PTHR43267	FAMILY
NP_216854.1	cd01483	NULL_TYPE
NP_216854.1	SSF69572	HOMOLOGOUS_SUPERFAMILY
NP_217108.1	PF05496	DOMAIN
NP_217108.1	PF17864	DOMAIN
NP_217108.1	PF05491	DOMAIN
NP_217108.1	PTHR42848	FAMILY
NP_217108.1	cd00009	NULL_TYPE
NP_217108.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_217108.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_216278.1	G3DSA:3.30.110.70:FF:000002	NULL_TYPE
NP_216278.1	G3DSA:3.30.110.70:FF:000003	NULL_TYPE
NP_216278.1	PF01906	FAMILY
NP_216278.1	PTHR34068	FAMILY
NP_216278.1	SSF117782	HOMOLOGOUS_SUPERFAMILY
NP_216278.1	SSF117782	HOMOLOGOUS_SUPERFAMILY
NP_216557.1	G3DSA:3.40.190.10:FF:000392	NULL_TYPE
NP_216557.1	PF01547	FAMILY
NP_216557.1	PTHR43649	NULL_TYPE
NP_216557.1	cd13585	NULL_TYPE
NP_216557.1	SSF53850	NULL_TYPE
NP_217065.1	G3DSA:3.40.50.1010:FF:000042	NULL_TYPE
NP_217065.1	PF01850	DOMAIN
NP_217065.1	PTHR42188	FAMILY
NP_217065.1	cd18680	FAMILY
NP_217065.1	SSF88723	HOMOLOGOUS_SUPERFAMILY
NP_215705.1	PF08281	DOMAIN
NP_215705.1	PF04542	DOMAIN
NP_215705.1	PTHR30173	NULL_TYPE
NP_215705.1	SSF54427	HOMOLOGOUS_SUPERFAMILY
NP_215705.1	SSF88659	HOMOLOGOUS_SUPERFAMILY
NP_215705.1	SSF88946	HOMOLOGOUS_SUPERFAMILY
NP_218163.1	G3DSA:1.10.290.10:FF:000002	NULL_TYPE
NP_218163.1	PF13368	REPEAT
NP_218163.1	PF01751	DOMAIN
NP_218163.1	PF01131	DOMAIN
NP_218163.1	G3DSA:3.40.50.140:FF:000001	NULL_TYPE
NP_218163.1	PTHR42785	FAMILY
NP_218163.1	cd03363	DOMAIN
NP_218163.1	cd00186	DOMAIN
NP_218163.1	SSF56712	HOMOLOGOUS_SUPERFAMILY
NP_218209.1	PF17863	DOMAIN
NP_218209.1	G3DSA:1.10.8.80:FF:000002	NULL_TYPE
NP_218209.1	G3DSA:3.40.50.300:FF:000640	NULL_TYPE
NP_218209.1	PF07726	DOMAIN
NP_218209.1	PTHR11603	NULL_TYPE
NP_218209.1	cd00009	NULL_TYPE
NP_218209.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_218436.2	G3DSA:3.40.50.150:FF:000117	NULL_TYPE
NP_218436.2	PF02527	FAMILY
NP_218436.2	PTHR31760	FAMILY
NP_218436.2	SSF53335	HOMOLOGOUS_SUPERFAMILY
YP_177800.1	PF12823	DOMAIN
YP_177800.1	PTHR40077	NULL_TYPE
NP_215762.1	G3DSA:3.30.2310.20:FF:000004	NULL_TYPE
NP_215762.1	PF05016	FAMILY
NP_215762.1	PTHR35601	NULL_TYPE
NP_215762.1	SSF143011	HOMOLOGOUS_SUPERFAMILY
YP_177854.1	PF00934	DOMAIN
YP_177854.1	SSF140459	NULL_TYPE
NP_216664.1	PF01168	DOMAIN
NP_216664.1	PTHR10146	FAMILY
NP_216664.1	SSF51419	HOMOLOGOUS_SUPERFAMILY
NP_217158.1	G3DSA:1.10.10.10:FF:000372	NULL_TYPE
NP_217158.1	PF01022	DOMAIN
NP_217158.1	PTHR33154	NULL_TYPE
NP_217158.1	cd00090	DOMAIN
NP_217158.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_215692.1	PF03551	DOMAIN
NP_215692.1	PF10400	DOMAIN
NP_215692.1	PTHR43252	NULL_TYPE
NP_215692.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
