id_net	tf	tg	status	org_reference	id_net_reference	count_org_reference	string	tu_unit
517	WP_000667382.1	WP_000665727.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
518	WP_000667382.1	WP_000667382.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
519	WP_000667382.1	WP_000936718.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
520	WP_000667382.1	WP_001030736.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
566_new	WP_000687412.1	WP_000123165.1	New	Bacsu	1072	1	NOT_STRAND	NOT_TU_REFER
567_new	WP_000687412.1	WP_000687412.1	New	Bacsu	52	1	F	385_tu
568_new	WP_000687412.1	WP_000729744.1	New	Bacsu	61	1	F	386_tu
569_new	WP_000687412.1	WP_000829167.1	New	Bacsu	64	1	NOT_STRAND	NOT_TU_REFER
521	WP_000688492.1	WP_000688492.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
522	WP_000688492.1	WP_001094921.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	387_tu
523	WP_000688492.1	WP_001105696.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	387_tu
524	WP_000688492.1	WP_001549197.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
525	WP_000691584.1	WP_000645727.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	388_tu
526	WP_000691584.1	WP_000691584.1	Known	Bacsu	433	1	R	388_tu
527	WP_000691584.1	WP_000763043.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	388_tu
389_tu	WP_000691584.1	WP_000813525.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	389_tu
528	WP_000691584.1	WP_000991306.1	Known	Bacsu	1823	1	R	388_tu
529	WP_000691584.1	WP_001221651.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	388_tu
572_new	WP_000691584.1	WP_001557561.1	New	Bacsu	2211	1	R	389_tu
573_new	WP_000691774.1	WP_000095328.1	New	Bacsu	2038	1	F	390_tu
530	WP_000691839.1	WP_000691839.1	Known	Pseudo	458	1	F	391_tu
531	WP_000691839.1	WP_000998753.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	392_tu
532	WP_000691839.1	WP_001077725.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
533	WP_000691839.1	WP_001226823.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	392_tu
534	WP_000704122.1	WP_000057594.1	Known	Bacsu	102	1	F	393_tu
535	WP_000704122.1	WP_000067352.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
576_new	WP_000704122.1	WP_000109877.1	New	Bacsu	1496	1	R	394_tu
536	WP_000704122.1	WP_000136633.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	395_tu
537	WP_000704122.1	WP_000164421.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
577_new	WP_000704122.1	WP_000168845.1	New	Ecoli,Salmon	2294,28	2	F	396_tu
578_new	WP_000704122.1	WP_000169317.1	New	Bacsu	432	1	R	397_tu
538	WP_000704122.1	WP_000171645.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	402_tu
539	WP_000704122.1	WP_000171919.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	398_tu
540	WP_000704122.1	WP_000197961.1	Known	Bacsu	1492	1	F	402_tu
541	WP_000704122.1	WP_000266884.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
580_new	WP_000704122.1	WP_000409157.1	New	Ecoli	2276	1	NOT_STRAND	NOT_TU_REFER
394_tu	WP_000704122.1	WP_000448224.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	394_tu
542	WP_000704122.1	WP_000467994.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	401_tu
403_tu	WP_000704122.1	WP_000479576.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	403_tu
581_new	WP_000704122.1	WP_000523157.1	New	Bacsu,Bacsu	1820,1921	1	R	399_tu
582_new	WP_000704122.1	WP_000562498.1	New	Ecoli	2287	1	F	400_tu
543	WP_000704122.1	WP_000569281.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	401_tu
583_new	WP_000704122.1	WP_000579275.1	New	Bacsu	1195	1	NOT_STRAND	NOT_TU_REFER
544	WP_000704122.1	WP_000590854.1	Known	Bacsu	343	1	F	402_tu
545	WP_000704122.1	WP_000615461.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	403_tu
546	WP_000704122.1	WP_000634098.1	Known	Bacsu	1172	1	F	404_tu
586_new	WP_000704122.1	WP_000692521.1	New	Ecoli	2289	1	F	405_tu
587_new	WP_000704122.1	WP_000704122.1	New	Ecoli,Salmon	2275,43	2	R	406_tu
547	WP_000704122.1	WP_000775150.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	409_tu
548	WP_000704122.1	WP_000825530.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	401_tu
549	WP_000704122.1	WP_000825921.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	403_tu
550	WP_000704122.1	WP_000826669.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	402_tu
588_new	WP_000704122.1	WP_000855514.1	New	Ecoli	2286	1	F	405_tu
395_tu	WP_000704122.1	WP_000924990.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	395_tu
551	WP_000704122.1	WP_000991018.1	Known	Bacsu	350	1	NOT_STRAND	NOT_TU_REFER
552	WP_000704122.1	WP_000999205.1	Known	Bacsu	384	1	R	407_tu
591_new	WP_000704122.1	WP_001006450.1	New	Ecoli,Salmon	2297,30	2	F	408_tu
408_tu	WP_000704122.1	WP_001010508.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	408_tu
394_tu	WP_000704122.1	WP_001014063.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	394_tu
553	WP_000704122.1	WP_001036648.1	Known	Bacsu	1173	1	F	404_tu
395_tu	WP_000704122.1	WP_001045111.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	395_tu
554	WP_000704122.1	WP_001057052.1	Known	Bacsu	1439	1	R	409_tu
594_new	WP_000704122.1	WP_001074405.1	New	Ecoli,Salmon	2293,27	2	F	410_tu
394_tu	WP_000704122.1	WP_001118725.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	394_tu
595_new	WP_000704122.1	WP_001143495.1	New	Ecoli,Salmon	2267,23	2	NOT_STRAND	NOT_TU_REFER
596_new	WP_000706315.1	WP_000064078.1	New	Salmon	513	1	NOT_STRAND	NOT_TU_REFER
597_new	WP_000706315.1	WP_000072149.1	New	Salmon	522	1	R	411_tu
598_new	WP_000706315.1	WP_000076930.1	New	Salmon	627	1	NOT_STRAND	NOT_TU_REFER
414_tu	WP_000706315.1	WP_000087385.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	414_tu
599_new	WP_000706315.1	WP_000105070.1	New	Salmon	588	1	F	412_tu
555	WP_000706315.1	WP_000109877.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	413_tu
414_tu	WP_000706315.1	WP_000159865.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	414_tu
600_new	WP_000706315.1	WP_000159900.1	New	Salmon	636	1	NOT_STRAND	NOT_TU_REFER
601_new	WP_000706315.1	WP_000163737.1	New	Salmon	504	1	NOT_STRAND	NOT_TU_REFER
602_new	WP_000706315.1	WP_000164421.1	New	Ecoli	3729	1	NOT_STRAND	NOT_TU_REFER
603_new	WP_000706315.1	WP_000183383.1	New	Bacsu	2009	1	R	414_tu
556	WP_000706315.1	WP_000186933.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	417_tu
604_new	WP_000706315.1	WP_000233526.1	New	Salmon	631	1	R	415_tu
557	WP_000706315.1	WP_000278556.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
558	WP_000706315.1	WP_000448224.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	413_tu
605_new	WP_000706315.1	WP_000506531.1	New	Salmon	502	1	F	416_tu
559	WP_000706315.1	WP_000514408.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	417_tu
560	WP_000706315.1	WP_000606546.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	417_tu
561	WP_000706315.1	WP_000606768.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
606_new	WP_000706315.1	WP_000621532.1	New	Salmon	503	1	NOT_STRAND	NOT_TU_REFER
562	WP_000706315.1	WP_000692648.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	417_tu
563	WP_000706315.1	WP_000706315.1	Known	Bacsu,Pseudo,Pseudo,Pseudo,Salmon	812,627,633,634,556	3	R	417_tu
608_new	WP_000706315.1	WP_000711896.1	New	Bacsu,Bacsu	316,526	1	NOT_STRAND	NOT_TU_REFER
609_new	WP_000706315.1	WP_000717800.1	New	Salmon	598	1	R	418_tu
610_new	WP_000706315.1	WP_000860047.1	New	Salmon	505	1	NOT_STRAND	NOT_TU_REFER
418_tu	WP_000706315.1	WP_000869983.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	418_tu
611_new	WP_000706315.1	WP_000922320.1	New	Salmon	515	1	NOT_STRAND	NOT_TU_REFER
612_new	WP_000706315.1	WP_000923526.1	New	Salmon	521	1	R	411_tu
564	WP_000706315.1	WP_000934155.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	417_tu
613_new	WP_000706315.1	WP_000936718.1	New	Salmon	545	1	NOT_STRAND	NOT_TU_REFER
614_new	WP_000706315.1	WP_000957020.1	New	Salmon	544	1	NOT_STRAND	NOT_TU_REFER
615_new	WP_000706315.1	WP_001008722.1	New	Ecoli	3730	1	NOT_STRAND	NOT_TU_REFER
565	WP_000706315.1	WP_001014063.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	413_tu
418_tu	WP_000706315.1	WP_001058587.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	418_tu
616_new	WP_000706315.1	WP_001071729.1	New	Salmon	642	1	NOT_STRAND	NOT_TU_REFER
566	WP_000706315.1	WP_001118725.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	413_tu
617_new	WP_000706315.1	WP_001172341.1	New	Salmon	497	1	R	419_tu
618_new	WP_000706315.1	WP_001225022.1	New	Bacsu	510	1	NOT_STRAND	NOT_TU_REFER
414_tu	WP_000706315.1	WP_001286928.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	414_tu
416_tu	WP_000706315.1	WP_001790092.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	416_tu
415_tu	WP_000706315.1	WP_001790154.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	415_tu
417_tu	WP_000706315.1	WP_001795300.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	417_tu
619_new	WP_000729744.1	WP_000829167.1	New	Bacsu	2145	1	NOT_STRAND	NOT_TU_REFER
620_new	WP_000734075.1	WP_000734075.1	New	Ecoli,Salmon	37,773	2	NOT_STRAND	NOT_TU_REFER
567	WP_000757880.1	WP_000029196.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	420_tu
568	WP_000757880.1	WP_000182746.1	Known	Ecoli	3413	1	R	420_tu
622_new	WP_000757880.1	WP_000709277.1	New	Ecoli,Salmon	3408,795	2	NOT_STRAND	NOT_TU_REFER
569	WP_000757880.1	WP_000747873.1	Known	Ecoli,Salmon	3412,790	2	R	420_tu
624_new	WP_000757880.1	WP_000757880.1	New	Ecoli	3414	1	R	421_tu
625_new	WP_000757880.1	WP_001101899.1	New	Ecoli,Salmon	3407,794	2	NOT_STRAND	NOT_TU_REFER
626_new	WP_000790331.1	WP_000031490.1	New	Ecoli,Salmon	3691,2579	2	F	422_tu
570	WP_000790331.1	WP_000141432.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	423_tu
627_new	WP_000790331.1	WP_000279361.1	New	Ecoli	3690	1	F	422_tu
571	WP_000790331.1	WP_001108116.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
422_tu	WP_000790331.1	WP_001118675.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	422_tu
572	WP_000790331.1	WP_001253312.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	423_tu
573	WP_000799248.1	WP_000034728.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
574	WP_000799248.1	WP_000690439.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
628_new	WP_000809131.1	WP_000255578.1	New	Myctu	1988	1	NOT_STRAND	NOT_TU_REFER
629_new	WP_000809131.1	WP_000819096.1	New	Ecoli,Myctu,Salmon	1179,399,1862	3	NOT_STRAND	NOT_TU_REFER
630_new	WP_000831055.1	WP_000831055.1	New	Bacsu	504	1	NOT_STRAND	NOT_TU_REFER
631_new	WP_000850015.1	WP_000024139.1	New	Ecoli,Salmon	1181,800	2	F	424_tu
425_tu	WP_000850015.1	WP_000029196.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	425_tu
427_tu	WP_000850015.1	WP_000076930.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	427_tu
632_new	WP_000850015.1	WP_000134526.1	New	Ecoli,Salmon	1185,831	2	NOT_STRAND	NOT_TU_REFER
633_new	WP_000850015.1	WP_000182746.1	New	Salmon	826	1	R	425_tu
634_new	WP_000850015.1	WP_000230173.1	New	Ecoli,Salmon	1183,829	2	R	426_tu
426_tu	WP_000850015.1	WP_000259717.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	426_tu
635_new	WP_000850015.1	WP_000503822.1	New	Ecoli,Salmon	1184,830	2	R	427_tu
426_tu	WP_000850015.1	WP_000602950.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	426_tu
426_tu	WP_000850015.1	WP_000643986.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	426_tu
425_tu	WP_000850015.1	WP_000747873.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	425_tu
636_new	WP_000850015.1	WP_000757880.1	New	Salmon	827	1	R	428_tu
637_new	WP_000850015.1	WP_000808495.1	New	Ecoli,Salmon	1187,833	2	R	426_tu
638_new	WP_000850015.1	WP_000850015.1	New	Bacsu,Salmon	1658,803	2	NOT_STRAND	NOT_TU_REFER
426_tu	WP_000850015.1	WP_000866971.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	426_tu
639_new	WP_000850015.1	WP_000884332.1	New	Salmon	805	1	F	429_tu
640_new	WP_000858967.1	WP_000029430.1	New	Ecoli,Myctu	2301,58	2	NOT_STRAND	NOT_TU_REFER
430_tu	WP_000858967.1	WP_000402651.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	430_tu
430_tu	WP_000858967.1	WP_000546611.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	430_tu
641_new	WP_000858967.1	WP_000852430.1	New	Ecoli,Myctu	2302,59	2	NOT_STRAND	NOT_TU_REFER
642_new	WP_000858967.1	WP_001092411.1	New	Ecoli,Myctu	2303,60	2	R	430_tu
430_tu	WP_000858967.1	WP_001789641.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	430_tu
575	WP_000887022.1	WP_000706111.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	431_tu
576	WP_000887022.1	WP_001173201.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	431_tu
577	WP_000922320.1	WP_000066931.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
578	WP_000922320.1	WP_000164003.1	Known	Bacsu	2239	1	NOT_STRAND	NOT_TU_REFER
579	WP_000922320.1	WP_000922320.1	Known	Bacsu	2740	1	NOT_STRAND	NOT_TU_REFER
580	WP_000927371.1	WP_000083807.1	Known	Bacsu	1192	1	NOT_STRAND	NOT_TU_REFER
581	WP_000927371.1	WP_000648723.1	Known	Bacsu	1193	1	NOT_STRAND	NOT_TU_REFER
582	WP_000927371.1	WP_000927371.1	Known	Bacsu	2360	1	NOT_STRAND	NOT_TU_REFER
583	WP_000927371.1	WP_001292149.1	Known	Bacsu	1194	1	NOT_STRAND	NOT_TU_REFER
649_new	WP_000954271.1	WP_000706111.1	New	Bacsu	1170	1	F	432_tu
650_new	WP_000954271.1	WP_000954271.1	New	Bacsu	1171	1	NOT_STRAND	NOT_TU_REFER
651_new	WP_000954271.1	WP_000983324.1	New	Bacsu	1150	1	NOT_STRAND	NOT_TU_REFER
652_new	WP_000954271.1	WP_001078309.1	New	Bacsu	1148	1	NOT_STRAND	NOT_TU_REFER
653_new	WP_000954271.1	WP_001173201.1	New	Bacsu	1169	1	F	432_tu
584	WP_000954654.1	WP_000737654.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	433_tu
585	WP_000954654.1	WP_000889252.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	433_tu
586	WP_000954654.1	WP_000894464.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	433_tu
587	WP_000954654.1	WP_001060842.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	434_tu
654_new	WP_000958531.1	WP_000958531.1	New	Bacsu	1406	1	R	435_tu
588	WP_000990133.1	WP_000481425.1	Known	Bacsu	1035	1	R	436_tu
589	WP_000990133.1	WP_000876638.1	Known	Bacsu	1032	1	R	437_tu
590	WP_000990133.1	WP_000990133.1	Known	Bacsu	162	1	R	437_tu
658_new	WP_001009516.1	WP_000756612.1	New	Ecoli	2	1	NOT_STRAND	NOT_TU_REFER
659_new	WP_001009516.1	WP_001009516.1	New	Ecoli	1	1	NOT_STRAND	NOT_TU_REFER
660_new	WP_001009692.1	WP_001009692.1	New	Ecoli	3210	1	F	438_tu
661_new	WP_001009692.1	WP_001126259.1	New	Ecoli,Salmon	3209,2581	2	NOT_STRAND	NOT_TU_REFER
662_new	WP_001009692.1	WP_001190913.1	New	Ecoli,Salmon	3208,2580	2	NOT_STRAND	NOT_TU_REFER
663_new	WP_001043863.1	WP_001043863.1	New	Bacsu	492	1	R	439_tu
664_new	WP_001045135.1	WP_000139712.1	New	Salmon	354	1	F	443_tu
665_new	WP_001045135.1	WP_000514408.1	New	Salmon	306	1	NOT_STRAND	NOT_TU_REFER
666_new	WP_001045135.1	WP_000572038.1	New	Salmon	343	1	R	440_tu
667_new	WP_001045135.1	WP_000608818.1	New	Salmon	356	1	F	441_tu
668_new	WP_001045135.1	WP_000659770.1	New	Salmon	286	1	R	442_tu
669_new	WP_001045135.1	WP_000692648.1	New	Salmon	305	1	NOT_STRAND	NOT_TU_REFER
670_new	WP_001045135.1	WP_000818278.1	New	Salmon	355	1	F	443_tu
671_new	WP_001045135.1	WP_000894660.1	New	Salmon	285	1	F	444_tu
444_tu	WP_001045135.1	WP_000911657.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	444_tu
672_new	WP_001045135.1	WP_000955781.1	New	Salmon	302	1	F	445_tu
673_new	WP_001045135.1	WP_001118725.1	New	Salmon	341	1	NOT_STRAND	NOT_TU_REFER
674_new	WP_001049165.1	WP_001049165.1	New	Pseudo	380	1	NOT_STRAND	NOT_TU_REFER
591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618	WP_001061264.1	WP_000082559.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
675_new	WP_001077635.1	WP_000185319.1	New	Bacsu	1003	1	R	446_tu
676_new	WP_001077635.1	WP_000417372.1	New	Bacsu	1000	1	F	447_tu
677_new	WP_001077635.1	WP_001010111.1	New	Bacsu	157	1	NOT_STRAND	NOT_TU_REFER
678_new	WP_001077635.1	WP_001103743.1	New	Bacsu	154	1	F	448_tu
679_new	WP_001077635.1	WP_001218596.1	New	Bacsu	153	1	F	449_tu
619	WP_001095260.1	WP_000038968.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
450_tu	WP_001095260.1	WP_000129068.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	450_tu
680_new	WP_001095260.1	WP_000134236.1	New	Bacsu	136	1	R	450_tu
620	WP_001095260.1	WP_000558755.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	451_tu
621	WP_001095260.1	WP_000564315.1	Known	Bacsu	597	1	R	458_tu
622	WP_001095260.1	WP_000706515.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	452_tu
623	WP_001095260.1	WP_000727772.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	453_tu
682_new	WP_001095260.1	WP_000808968.1	New	Bacsu	1386	1	R	454_tu
624	WP_001095260.1	WP_000895182.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	455_tu
625	WP_001095260.1	WP_001062984.1	Known	Bacsu	379	1	F	456_tu
626	WP_001095260.1	WP_001085655.1	Known	Bacsu	1390	1	F	457_tu
627	WP_001095260.1	WP_001095260.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	458_tu
628	WP_001095260.1	WP_001163746.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	455_tu
629	WP_001095260.1	WP_001213908.1	Known	Bacsu	598	1	R	458_tu
630	WP_001095260.1	WP_001265708.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	459_tu
450_tu	WP_001095260.1	WP_001557152.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	450_tu
631	WP_001118675.1	WP_000031490.1	Known	Bacsu	1524	1	F	460_tu
632	WP_001118675.1	WP_000279361.1	Known	Bacsu	352	1	F	460_tu
633	WP_001118675.1	WP_001118675.1	Known	Bacsu	1526	1	F	460_tu
461_tu	WP_001124985.1	WP_000020853.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	461_tu
689_new	WP_001124985.1	WP_000036633.1	New	Ecoli	315	1	F	461_tu
461_tu	WP_001124985.1	WP_000043635.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	461_tu
690_new	WP_001124985.1	WP_000049145.1	New	Bacsu,Bacsu	1374,1380	1	R	462_tu
634	WP_001124985.1	WP_000066053.1	Known	Bacsu,Ecoli,Myctu,Salmon	653,288,101,2611	4	R	463_tu
692_new	WP_001124985.1	WP_000076690.1	New	Ecoli	313	1	F	464_tu
693_new	WP_001124985.1	WP_000097322.1	New	Ecoli	314	1	F	465_tu
461_tu	WP_001124985.1	WP_000097460.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	461_tu
635	WP_001124985.1	WP_000129417.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	466_tu
636	WP_001124985.1	WP_000136162.1	Known	Bacsu,Myctu	651,99	2	R	466_tu
637	WP_001124985.1	WP_000138218.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	467_tu
695_new	WP_001124985.1	WP_000138487.1	New	Bacsu	1382	1	F	468_tu
696_new	WP_001124985.1	WP_000167314.1	New	Bacsu,Ecoli,Ecoli,Salmon,Salmon	286,284,298,2589,2604	3	F	469_tu
697_new	WP_001124985.1	WP_000167867.1	New	Bacsu	657	1	R	470_tu
698_new	WP_001124985.1	WP_000206625.1	New	Ecoli	285	1	F	471_tu
699_new	WP_001124985.1	WP_000282298.1	New	Ecoli	317	1	F	472_tu
475_tu	WP_001124985.1	WP_000479576.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	475_tu
700_new	WP_001124985.1	WP_000503590.1	New	Ecoli,Salmon	304,2602	2	F	473_tu
701_new	WP_001124985.1	WP_000551342.1	New	Ecoli,Salmon	303,2601	2	F	473_tu
638	WP_001124985.1	WP_000590809.1	Known	Bacsu	2237	1	NOT_STRAND	NOT_TU_REFER
639	WP_001124985.1	WP_000598482.1	Known	Bacsu,Ecoli,Myctu,Salmon	36,283,96,2609	4	R	477_tu
704_new	WP_001124985.1	WP_000604514.1	New	Salmon	2605	1	F	474_tu
705_new	WP_001124985.1	WP_000615461.1	New	Ecoli,Salmon	308,2594	2	R	475_tu
640	WP_001124985.1	WP_000649908.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
641	WP_001124985.1	WP_000660028.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	476_tu
642	WP_001124985.1	WP_000660045.1	Known	Bacsu,Ecoli,Salmon	652,287,2600	3	R	463_tu
643	WP_001124985.1	WP_000668894.1	Known	Bacsu,Ecoli,Myctu,Salmon	649,282,97,2610	4	R	477_tu
644	WP_001124985.1	WP_000682619.1	Known	Bacsu,Myctu	658,1868	2	R	477_tu
645	WP_001124985.1	WP_000711870.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
461_tu	WP_001124985.1	WP_000727423.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	461_tu
709_new	WP_001124985.1	WP_000767028.1	New	Myctu	1866	1	NOT_STRAND	NOT_TU_REFER
710_new	WP_001124985.1	WP_000793607.1	New	Ecoli,Ecoli,Salmon	286,289,2612	2	F	478_tu
475_tu	WP_001124985.1	WP_000825921.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	475_tu
472_tu	WP_001124985.1	WP_000864185.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	472_tu
646	WP_001124985.1	WP_000942210.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	479_tu
647	WP_001124985.1	WP_001005835.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	476_tu
711_new	WP_001124985.1	WP_001016166.1	New	Myctu	1865	1	NOT_STRAND	NOT_TU_REFER
712_new	WP_001124985.1	WP_001018328.1	New	Ecoli,Salmon	316,2599	2	F	480_tu
648	WP_001124985.1	WP_001074342.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	478_tu
649	WP_001124985.1	WP_001084442.1	Known	Myctu	98	1	R	477_tu
650	WP_001124985.1	WP_001124985.1	Known	Ecoli,Myctu,Salmon	290,100,2603	3	R	479_tu
715_new	WP_001124985.1	WP_001126259.1	New	Ecoli,Myctu,Salmon	302,103,2587	3	NOT_STRAND	NOT_TU_REFER
474_tu	WP_001124985.1	WP_001175781.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	474_tu
716_new	WP_001124985.1	WP_001190913.1	New	Ecoli,Myctu,Salmon	301,95,2586	3	NOT_STRAND	NOT_TU_REFER
474_tu	WP_001124985.1	WP_001217791.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	474_tu
