category	id_go	description_go
MOLECULAR_FUNCTION	GO:0048038	quinone binding
MOLECULAR_FUNCTION	GO:0048039	ubiquinone binding
MOLECULAR_FUNCTION	GO:0048472	threonine-phosphate decarboxylase activity
MOLECULAR_FUNCTION	GO:0050032	L-rhamnonate dehydratase activity
MOLECULAR_FUNCTION	GO:0050053	levansucrase activity
MOLECULAR_FUNCTION	GO:0050151	oleate hydratase activity
MOLECULAR_FUNCTION	GO:0050194	phosphonoacetaldehyde hydrolase activity
MOLECULAR_FUNCTION	GO:0050242	pyruvate, phosphate dikinase activity
MOLECULAR_FUNCTION	GO:0050313	sulfur dioxygenase activity
MOLECULAR_FUNCTION	GO:0050355	inorganic triphosphate phosphatase activity
MOLECULAR_FUNCTION	GO:0050380	undecaprenyl-diphosphatase activity
MOLECULAR_FUNCTION	GO:0050385	ureidoglycolate lyase activity
MOLECULAR_FUNCTION	GO:0050498	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, with 2-oxoglutarate as one donor, and the other dehydrogenated
MOLECULAR_FUNCTION	GO:0050525	cutinase activity
MOLECULAR_FUNCTION	GO:0050531	mannosyl-3-phosphoglycerate phosphatase activity
MOLECULAR_FUNCTION	GO:0050532	2-phosphosulfolactate phosphatase activity
MOLECULAR_FUNCTION	GO:0050568	protein-glutamine glutaminase activity
MOLECULAR_FUNCTION	GO:0050580	2,5-didehydrogluconate reductase activity
MOLECULAR_FUNCTION	GO:0050660	flavin adenine dinucleotide binding
MOLECULAR_FUNCTION	GO:0050661	NADP binding
MOLECULAR_FUNCTION	GO:0050797	thymidylate synthase (FAD) activity
MOLECULAR_FUNCTION	GO:0050840	extracellular matrix binding
MOLECULAR_FUNCTION	GO:0051073	adenosylcobinamide-GDP ribazoletransferase activity
MOLECULAR_FUNCTION	GO:0051082	unfolded protein binding
MOLECULAR_FUNCTION	GO:0051087	chaperone binding
MOLECULAR_FUNCTION	GO:0051213	dioxygenase activity
MOLECULAR_FUNCTION	GO:0051287	NAD binding
MOLECULAR_FUNCTION	GO:0051499	D-aminoacyl-tRNA deacylase activity
MOLECULAR_FUNCTION	GO:0051536	iron-sulfur cluster binding
MOLECULAR_FUNCTION	GO:0051537	2 iron, 2 sulfur cluster binding
MOLECULAR_FUNCTION	GO:0051539	4 iron, 4 sulfur cluster binding
MOLECULAR_FUNCTION	GO:0051745	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity
MOLECULAR_FUNCTION	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase activity
MOLECULAR_FUNCTION	GO:0051908	double-stranded DNA 5'-3' exodeoxyribonuclease activity
MOLECULAR_FUNCTION	GO:0051920	peroxiredoxin activity
MOLECULAR_FUNCTION	GO:0052636	arabinosyltransferase activity
MOLECULAR_FUNCTION	GO:0052689	carboxylic ester hydrolase activity
MOLECULAR_FUNCTION	GO:0052906	tRNA (guanine(37)-N(1))-methyltransferase activity
MOLECULAR_FUNCTION	GO:0061810	NAD glycohydrolase activity
MOLECULAR_FUNCTION	GO:0061929	gamma-glutamylaminecyclotransferase activity
MOLECULAR_FUNCTION	GO:0070004	cysteine-type exopeptidase activity
MOLECULAR_FUNCTION	GO:0070006	metalloaminopeptidase activity
MOLECULAR_FUNCTION	GO:0070063	RNA polymerase binding
MOLECULAR_FUNCTION	GO:0070402	NADPH binding
MOLECULAR_FUNCTION	GO:0070403	NAD+ binding
MOLECULAR_FUNCTION	GO:0070567	cytidylyltransferase activity
MOLECULAR_FUNCTION	GO:0070569	uridylyltransferase activity
MOLECULAR_FUNCTION	GO:0070573	metallodipeptidase activity
MOLECULAR_FUNCTION	GO:0070628	proteasome binding
MOLECULAR_FUNCTION	GO:0071518	autoinducer-2 kinase activity
MOLECULAR_FUNCTION	GO:0071522	ureidoglycine aminohydrolase activity
MOLECULAR_FUNCTION	GO:0071949	FAD binding
MOLECULAR_FUNCTION	GO:0090729	toxin activity
MOLECULAR_FUNCTION	GO:0097163	sulfur carrier activity
MOLECULAR_FUNCTION	GO:0097351	toxin sequestering activity
MOLECULAR_FUNCTION	GO:0097367	carbohydrate derivative binding
MOLECULAR_FUNCTION	GO:0106361	protein-arginine rhamnosyltransferase activity
MOLECULAR_FUNCTION	GO:0140078	class I DNA-(apurinic or apyrimidinic site) endonuclease activity
MOLECULAR_FUNCTION	GO:0140104	molecular carrier activity
MOLECULAR_FUNCTION	GO:0140359	ABC-type transporter activity
MOLECULAR_FUNCTION	GO:0140658	ATP-dependent chromatin remodeler activity
MOLECULAR_FUNCTION	GO:0140662	ATP-dependent protein folding chaperone
MOLECULAR_FUNCTION	GO:0140664	ATP-dependent DNA damage sensor activity
MOLECULAR_FUNCTION	GO:0140911	pore-forming activity
MOLECULAR_FUNCTION	GO:1904680	peptide transmembrane transporter activity
MOLECULAR_FUNCTION	GO:1990362	butanol dehydrogenase activity
MOLECULAR_FUNCTION	GO:1990610	acetolactate synthase regulator activity
NaN	NaN	NaN
